cotacao_id,tempo_id,empresa_id,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,volume
504,20230411,1,2.15,2.1699,2.09,2.11,25971
505,20230410,1,1.93,2.16,1.93,2.16,52054
506,20230406,1,1.69,1.94,1.69,1.9,113516
507,20230405,1,1.77,1.77,1.7,1.71,25810
508,20230404,1,1.74,1.82,1.74,1.75,7899
509,20230403,1,1.88,1.88,1.73,1.7701,25936
510,20230331,1,1.85,1.8771,1.8401,1.87,14793
511,20230330,1,1.9,1.9,1.86,1.8643,8831
512,20230329,1,1.8844,1.9099,1.8401,1.87,7027
513,20230328,1,1.8487,1.8798,1.84,1.85,31239
514,20230327,1,1.8,1.87,1.7801,1.85,26178
515,20230324,1,1.86,1.86,1.82,1.82,9222
516,20230323,1,1.86,1.86,1.84,1.85,8190
517,20230322,1,1.82,1.88,1.82,1.88,11615
518,20230321,1,1.8201,1.8899,1.82,1.82,15607
519,20230320,1,1.86,1.86,1.81,1.81,35203
520,20230317,1,1.89,1.89,1.81,1.86,14485
521,20230316,1,1.89,1.89,1.88,1.885,10290
522,20230315,1,1.8852,1.89,1.85,1.85,12081
523,20230314,1,1.9,1.9,1.86,1.88,15835
524,20230313,1,1.9,1.94,1.8542,1.9,12432
525,20230310,1,1.95,1.95,1.87,1.9,7742
526,20230309,1,1.92,1.9899,1.9002,1.92,25607
527,20230308,1,1.95,1.95,1.9001,1.91,5116
528,20230307,1,1.92,1.94,1.9,1.94,11448
529,20230306,1,1.9,1.9999,1.9,1.93,16135
530,20230303,1,1.95,2.0,1.9,1.92,22979
531,20230302,1,1.93,1.9939,1.93,1.94,17446
532,20230301,1,2.0811,2.13,1.99,1.99,13127
533,20230228,1,2.07,2.1043,2.0101,2.08,13072
534,20230227,1,1.95,2.08,1.95,2.08,14470
535,20230224,1,1.89,1.935,1.88,1.9,25812
536,20230223,1,1.9401,1.9601,1.8973,1.91,26436
537,20230222,1,2.03,2.0427,1.92,1.93,35414
538,20230221,1,2.01,2.0799,2.0,2.01,10248
539,20230217,1,2.075,2.0899,2.0,2.03,8728
540,20230216,1,2.09,2.1,2.03,2.03,21143
541,20230215,1,2.06,2.16,2.04,2.1,37414
542,20230214,1,2.16,2.1639,2.09,2.13,24378
543,20230213,1,2.2,2.21,2.07,2.13,51428
544,20230210,1,2.24,2.25,2.2,2.2,19681
545,20230209,1,2.31,2.39,2.04,2.17,64522
546,20230208,1,2.41,2.41,1.865,2.31,226980
547,20230207,1,2.64,2.65,2.61,2.61,5935
548,20230206,1,2.6,2.67,2.6,2.64,9918
549,20230203,1,2.72,2.72,2.61,2.63,17055
550,20230202,1,2.6,2.73,2.6,2.7,21034
551,20230201,1,2.63,2.63,2.54,2.59,33376
552,20230131,1,2.6,2.66,2.5,2.5,41329
553,20230130,1,2.37,2.78,2.3146,2.66,256714
554,20230127,1,2.33,2.33,2.24,2.3,10309
555,20230126,1,2.26,2.35,2.26,2.31,15089
556,20230125,1,2.3008,2.3008,2.23,2.26,6675
557,20230124,1,2.265,2.3499,2.265,2.27,3390
558,20230123,1,2.37,2.37,2.2497,2.27,10565
559,20230120,1,2.32,2.37,2.3001,2.34,7291
560,20230119,1,2.33,2.3599,2.27,2.33,13361
561,20230118,1,2.38,2.42,2.35,2.3614,42501
562,20230117,1,2.32,2.3973,2.25,2.38,41645
563,20230113,1,2.24,2.31,2.2,2.24,22124
564,20230112,1,2.2101,2.22,2.165,2.22,15401
565,20230111,1,2.2353,2.2353,2.19,2.19,10492
566,20230110,1,2.2,2.23,2.17,2.2088,8160
567,20230109,1,2.16,2.23,2.14,2.2,18465
568,20230106,1,2.07,2.13,2.05,2.0907,6257
569,20230105,1,2.17,2.18,2.07,2.07,12984
570,20230104,1,2.15,2.17,2.12,2.16,16108
571,20230103,1,2.08,2.11,2.05,2.1,9922
572,20221230,1,1.94,2.04,1.94,2.04,37036
573,20221229,1,1.81,1.96,1.81,1.92,24210
574,20221228,1,1.78,1.85,1.7739,1.815,40362
575,20221227,1,1.85,1.85,1.73,1.7796,56154
576,20221223,1,1.85,1.88,1.8497,1.86,27845
577,20221222,1,1.85,1.915,1.82,1.85,16109
578,20221221,1,1.99,1.99,1.87,1.88,20957
579,20221220,1,1.9516,1.9524,1.83,1.85,61085
580,20221219,1,2.04,2.04,1.94,1.9401,24847
581,20221216,1,2.06,2.07,2.01,2.03,26849
582,20221215,1,2.1,2.1,2.05,2.06,26453
583,20221214,1,2.1,2.11,2.01,2.06,26020
584,20221213,1,2.18,2.24,2.07,2.09,31157
585,20221212,1,2.22,2.22,2.05,2.07,55695
586,20221209,1,2.23,2.2931,2.15,2.1916,10411
587,20221208,1,2.28,2.2801,2.18,2.2499,20675
588,20221207,1,2.28,2.3,2.27,2.275,15148
589,20221206,1,2.3,2.32,2.28,2.2858,22706
590,20221205,1,2.29,2.33,2.25,2.25,9836
591,20221202,1,2.37,2.3838,2.26,2.34,18390
592,20221201,1,2.31,2.4,2.31,2.37,18822
593,20221130,1,2.37,2.38,2.3,2.36,7271
594,20221129,1,2.43,2.44,2.32,2.36,6941
595,20221128,1,2.4,2.4299,2.4,2.41,17618
596,20221125,1,2.33,2.4149,2.33,2.385,6500
597,20221123,1,2.38,2.4272,2.32,2.33,36237
598,20221122,1,2.29,2.42,2.25,2.31,111036
599,20221121,1,2.14,2.1561,2.1001,2.14,7756
600,20221118,1,2.1,2.14,2.09,2.1182,5825
601,20221117,1,2.135,2.135,2.08,2.11,4309
602,20221116,1,2.12,2.16,2.12,2.14,8467
603,20221115,1,2.06,2.14,2.06,2.1199,16530
604,20221114,1,2.08,2.0899,2.04,2.08,10185
605,20221111,1,2.03,2.09,1.9974,2.08,22417
606,20221110,1,2.081,2.12,2.04,2.07,20886
607,20221109,1,2.06,2.1183,2.0,2.04,39851
608,20221108,1,2.24,2.24,2.07,2.07,36504
609,20221107,1,2.36,2.39,2.22,2.24,31941
610,20221104,1,2.23,2.27,2.23,2.27,18356
611,20221103,1,2.26,2.27,2.21,2.21,16525
612,20221102,1,2.29,2.32,2.24,2.25,8257
613,20221101,1,2.31,2.3231,2.26,2.28,15890
614,20221031,1,2.33,2.34,2.285,2.29,9951
615,20221028,1,2.31,2.3799,2.2701,2.32,20247
616,20221027,1,2.29,2.3299,2.2601,2.3,29173
617,20221026,1,2.2,2.2805,2.2,2.27,17836
618,20221025,1,2.26,2.2699,2.14,2.23,14650
619,20221024,1,2.31,2.43,2.23,2.24,17213
620,20221021,1,2.27,2.3697,2.27,2.31,21848
621,20221020,1,2.35,2.4399,2.31,2.36,13399
622,20221019,1,2.4,2.4,2.32,2.34,7806
623,20221018,1,2.47,2.5,2.38,2.4,33198
624,20221017,1,2.5399,2.5399,2.47,2.48,29638
625,20221014,1,2.51,2.5756,2.5,2.52,8334
626,20221013,1,2.55,2.57,2.53,2.56,5412
627,20221012,1,2.64,2.64,2.5276,2.58,6563
628,20221011,1,2.55,2.625,2.5101,2.62,13220
629,20221010,1,2.5,2.545,2.5,2.54,4824
630,20221007,1,2.52,2.6,2.5,2.5,17280
631,20221006,1,2.57,2.57,2.5061,2.52,5046
632,20221005,1,2.6119,2.64,2.55,2.56,23893
633,20221004,1,2.5999,2.78,2.501,2.65,58074
634,20221003,1,2.5,2.63,2.42,2.61,66907
635,20220930,1,2.47,2.55,2.2301,2.5,603844
636,20220929,1,2.49,2.5499,2.4001,2.425,15472
637,20220928,1,2.47,2.5,2.45,2.48,7778
638,20220927,1,2.5899,2.5899,2.44,2.46,13019
639,20220926,1,2.54,2.55,2.45,2.45,13224
640,20220923,1,2.56,2.6299,2.42,2.6,19996
641,20220922,1,2.6,2.6182,2.52,2.58,7120
642,20220921,1,2.59,2.6,2.53,2.58,12226
643,20220920,1,2.5,2.65,2.5,2.59,22740
644,20220919,1,2.5836,2.7,2.56,2.65,94407
645,20220916,1,2.69,2.69,2.54,2.55,54053
646,20220915,1,2.5899,2.6799,2.55,2.58,36539
647,20220914,1,2.51,2.52,2.43,2.47,28999
648,20220913,1,2.55,2.607,2.45,2.49,31536
649,20220912,1,2.59,2.6382,2.53,2.58,7148
650,20220909,1,2.52,2.57,2.52,2.55,7457
651,20220908,1,2.51,2.5655,2.4901,2.52,9410
652,20220907,1,2.46,2.6,2.46,2.54,34884
653,20220906,1,2.58,2.58,2.43,2.43,24580
654,20220902,1,2.52,2.6176,2.43,2.43,45949
655,20220901,1,2.68,2.68,2.51,2.52,20309
656,20220831,1,2.7,2.7599,2.69,2.72,13854
657,20220830,1,2.72,2.8299,2.71,2.71,4410
658,20220829,1,2.8,2.8001,2.65,2.7206,27587
659,20220826,1,2.89,2.89,2.741,2.8001,13435
660,20220825,1,2.87,2.8994,2.77,2.86,14333
661,20220824,1,2.81,2.89,2.795,2.85,53279
662,20220823,1,2.8586,2.91,2.81,2.81,14339
663,20220822,1,2.8,2.86,2.7716,2.8529,6355
664,20220819,1,2.9,2.9,2.8401,2.86,5127
665,20220818,1,2.91,2.92,2.8301,2.89,21884
666,20220817,1,2.79,2.8499,2.79,2.79,13175
667,20220816,1,2.69,2.7888,2.6893,2.77,29333
668,20220815,1,2.59,2.79,2.59,2.68,22327
669,20220812,1,2.78,3.2,2.56,2.65,723751
670,20220811,1,2.72,2.736,2.575,2.575,39165
671,20220810,1,2.68,2.85,2.65,2.69,20299
672,20220809,1,2.73,2.74,2.6,2.63,10756
673,20220808,1,2.74,2.79,2.74,2.77,13333
674,20220805,1,2.76,2.7899,2.73,2.74,11378
675,20220804,1,2.74,2.8732,2.71,2.74,15897
676,20220803,1,2.67,2.75,2.67,2.71,18761
677,20220802,1,2.66,2.69,2.64,2.6784,7692
678,20220801,1,2.6,2.63,2.52,2.61,6408
679,20220729,1,2.5101,2.6303,2.5101,2.63,9526
680,20220728,1,2.5,2.5753,2.44,2.53,13787
681,20220727,1,2.6,2.7,2.5249,2.57,35448
682,20220726,1,2.72,2.72,2.598,2.598,9981
683,20220725,1,2.73,2.75,2.68,2.69,10449
684,20220722,1,2.79,2.8,2.68,2.74,15590
685,20220721,1,2.936,2.936,2.75,2.79,6273
686,20220720,1,2.8,2.9,2.79,2.79,16415
687,20220719,1,3.0,3.0,2.81,2.89,14004
688,20220718,1,2.92,2.97,2.85,2.8779,20012
689,20220715,1,2.72,2.79,2.71,2.765,10287
690,20220714,1,2.69,2.71,2.68,2.685,5398
691,20220713,1,2.6,2.6999,2.6,2.69,15873
692,20220712,1,2.5899,2.73,2.5601,2.66,19865
693,20220711,1,2.4999,2.591,2.4901,2.5899,9223
694,20220708,1,2.4962,2.5,2.4664,2.4899,2653
695,20220707,1,2.4299,2.51,2.41,2.4701,14602
696,20220706,1,2.3924,2.4195,2.365,2.4,19258
697,20220705,1,2.41,2.4135,2.3051,2.36,16048
698,20220701,1,2.43,2.43,2.33,2.39,15327
699,20220630,1,2.4016,2.45,2.38,2.44,8048
700,20220629,1,2.45,2.45,2.37,2.3701,14981
701,20220628,1,2.5201,2.5215,2.42,2.4486,19659
702,20220627,1,2.46,2.47,2.42,2.43,14679
703,20220624,1,2.45,2.65,2.4399,2.5101,29354
704,20220623,1,2.5,2.54,2.4,2.4,19077
705,20220622,1,2.524,2.53,2.5,2.5,5981
706,20220621,1,2.67,2.6901,2.5601,2.57,10366
707,20220617,1,2.53,2.71,2.5,2.57,23584
708,20220616,1,2.75,2.7898,2.46,2.49,42537
709,20220615,1,2.91,2.9562,2.72,2.75,60967
710,20220614,1,2.96,2.9802,2.88,2.88,23113
711,20220613,1,2.94,2.99,2.9284,2.93,13481
712,20220610,1,2.94,2.99,2.9292,2.99,7852
713,20220609,1,2.9499,2.9899,2.9499,2.95,6727
714,20220608,1,2.99,2.99,2.9545,2.99,4756
715,20220607,1,2.98,2.99,2.96,2.98,7392
716,20220606,1,2.92,2.9299,2.85,2.86,8101
717,20220603,1,2.91,2.91,2.89,2.91,4593
718,20220602,1,2.91,2.92,2.9,2.92,7514
719,20220601,1,2.86,2.91,2.86,2.9,5465
720,20220531,1,2.91,2.91,2.86,2.87,9762
721,20220527,1,2.8572,2.91,2.8572,2.91,17419
722,20220526,1,2.8824,2.89,2.85,2.85,9573
723,20220525,1,2.86,2.87,2.81,2.85,9723
724,20220524,1,2.8553,2.8553,2.83,2.84,2217
725,20220523,1,2.8209,2.8688,2.8209,2.84,5738
726,20220520,1,2.81,2.88,2.8,2.81,9398
727,20220519,1,2.81,2.87,2.81,2.86,5701
728,20220518,1,2.82,2.96,2.81,2.81,12128
729,20220517,1,2.89,2.9,2.83,2.88,11327
730,20220516,1,2.8,2.9,2.8,2.8,10903
731,20220513,1,2.89,2.9,2.8435,2.89,10003
732,20220512,1,2.9,2.9,2.8077,2.8373,5520
733,20220511,1,2.98,3.04,2.9108,2.92,13258
734,20220510,1,2.89,2.96,2.88,2.91,7462
735,20220509,1,2.95,3.0,2.78,2.84,33633
736,20220506,1,3.12,3.14,2.91,2.91,33681
737,20220505,1,3.17,3.24,3.1201,3.16,9520
738,20220504,1,3.07,3.16,3.05,3.16,6613
739,20220503,1,3.08,3.14,3.03,3.07,7408
740,20220502,1,3.05,3.09,3.03,3.09,11109
741,20220429,1,3.05,3.07,3.02,3.02,7819
742,20220428,1,3.06,3.0904,2.96,3.03,31593
743,20220427,1,3.08,3.08,3.0101,3.07,12025
744,20220426,1,3.11,3.2,3.07,3.07,21839
745,20220425,1,3.05,3.095,3.0238,3.09,18771
746,20220422,1,3.13,3.1823,3.06,3.1,22943
747,20220421,1,3.2,3.21,3.11,3.13,20890
748,20220420,1,3.24,3.2999,3.17,3.18,17308
749,20220419,1,3.39,3.39,3.23,3.241,18810
750,20220418,1,3.26,3.31,3.23,3.29,17516
751,20220414,1,3.28,3.3289,3.15,3.2278,39900
752,20220413,1,3.27,3.33,3.2,3.31,14538
753,20220412,1,3.35,3.3819,3.17,3.2424,42283
754,20220411,1,3.4,3.45,3.29,3.3322,22373
755,20220408,1,3.4637,3.4637,3.4,3.4387,16287
756,20220407,1,3.33,3.4499,3.33,3.42,7849
757,20220406,1,3.41,3.4147,3.35,3.35,18532
758,20220405,1,3.43,3.4899,3.39,3.39,13339
759,20220404,1,3.41,3.4999,3.39,3.4,22853
760,20220401,1,3.49,3.4945,3.3811,3.43,21962
761,20220331,1,3.46,3.49,3.36,3.45,28094
762,20220330,1,3.5,3.514,3.4023,3.465,23211
763,20220329,1,3.59,3.59,3.44,3.44,28768
764,20220328,1,3.51,3.5499,3.4688,3.5499,6845
765,20220325,1,3.57,3.57,3.45,3.47,18864
766,20220324,1,3.5998,3.61,3.48,3.51,45709
767,20220323,1,3.63,3.6799,3.5,3.5354,24606
768,20220322,1,3.69,3.81,3.53,3.58,31380
769,20220321,1,3.66,4.0,3.52,3.63,60136
770,20220318,1,3.76,3.76,3.43,3.65,170200
771,20220317,1,3.77,3.94,3.77,3.94,15872
772,20220316,1,3.8,3.89,3.7725,3.81,23451
773,20220315,1,3.86,3.88,3.81,3.81,13792
774,20220314,1,3.92,3.93,3.83,3.85,12031
775,20220311,1,3.925,3.925,3.84,3.91,16572
776,20220310,1,3.84,3.9399,3.8253,3.9,19443
777,20220309,1,3.8699,3.945,3.861,3.9199,11414
778,20220308,1,3.72,3.8392,3.72,3.785,17212
779,20220307,1,3.9,3.9,3.7,3.71,43637
780,20220304,1,3.96,3.9792,3.835,3.91,17087
781,20220303,1,3.96,3.99,3.94,3.9701,15071
782,20220302,1,4.0,4.0199,3.945,3.95,13747
783,20220301,1,4.025,4.025,3.84,3.95,28939
784,20220228,1,4.02,4.0499,3.9901,4.03,24377
785,20220225,1,3.98,4.06,3.98,4.03,14299
786,20220224,1,4.06,4.06,3.8,4.01,36713
787,20220223,1,4.23,4.23,4.05,4.05,8468
788,20220222,1,4.15,4.15,4.01,4.05,28461
789,20220218,1,4.18,4.2,4.12,4.12,27076
790,20220217,1,4.25,4.27,4.2,4.2,6733
791,20220216,1,4.17,4.36,4.17,4.23,27393
792,20220215,1,4.23,4.34,4.17,4.1998,10291
793,20220214,1,4.25,4.3112,4.2,4.21,12666
794,20220211,1,4.32,4.35,4.21,4.23,21867
795,20220210,1,4.31,4.34,4.28,4.3,16237
796,20220209,1,4.22,4.322,4.22,4.2901,31748
797,20220208,1,4.2294,4.26,4.2,4.26,35379
798,20220207,1,4.14,4.18,4.1,4.16,24116
799,20220204,1,4.2,4.22,4.13,4.15,20956
800,20220203,1,4.25,4.33,4.13,4.19,52226
801,20220202,1,4.4,4.4,4.27,4.29,47552
802,20220201,1,4.37,4.4,4.35,4.381,21066
803,20220131,1,4.68,4.68,4.21,4.4,138242
804,20220128,1,4.62,4.7,4.45,4.68,61043
805,20220127,1,4.5,4.6614,4.47,4.61,25600
806,20220126,1,4.59,4.6161,4.4641,4.5,53290
807,20220125,1,4.45,4.53,4.41,4.5,18630
808,20220124,1,4.5,4.5132,4.33,4.48,41655
809,20220121,1,4.55,4.57,4.5,4.55,49851
810,20220120,1,4.5204,4.5401,4.46,4.47,15712
811,20220119,1,4.51,4.5487,4.4101,4.47,9379
812,20220118,1,4.53,4.58,4.53,4.53,16389
813,20220114,1,4.49,4.5499,4.45,4.53,7585
814,20220113,1,4.5204,4.59,4.43,4.48,25045
815,20220112,1,4.55,4.55,4.47,4.5,19277
816,20220111,1,4.39,4.55,4.3311,4.55,15443
817,20220110,1,4.3941,4.44,4.32,4.39,16884
818,20220107,1,4.29,4.4299,4.29,4.35,6947
819,20220106,1,4.321,4.4399,4.279,4.32,8147
820,20220105,1,4.48,4.55,4.3,4.35,16330
821,20220104,1,4.51,4.57,4.43,4.52,21224
822,20220103,1,4.47,4.55,4.44,4.55,12798
823,20211231,1,4.44,4.4699,4.3532,4.39,9064
824,20211230,1,4.3,4.4462,4.3,4.44,16897
825,20211229,1,4.41,4.42,4.2991,4.33,15278
826,20211228,1,4.3368,4.46,4.3201,4.39,20946
827,20211227,1,4.38,4.56,4.35,4.35,20125
828,20211223,1,4.2699,4.35,4.215,4.35,23033
829,20211222,1,4.16,4.2599,4.16,4.21,17570
830,20211221,1,4.17,4.29,4.1401,4.18,38726
831,20211220,1,4.21,4.23,4.1,4.17,21313
832,20211217,1,4.19,4.2899,4.17,4.28,20373
833,20211216,1,4.36,4.36,4.2,4.225,22421
834,20211215,1,4.3,4.365,4.2353,4.3,5748
835,20211214,1,4.24,4.4,4.24,4.36,9511
836,20211213,1,4.39,4.44,4.29,4.31,38604
837,20211210,1,4.4001,4.49,4.38,4.42,7138
838,20211209,1,4.44,4.57,4.3702,4.39,10304
839,20211208,1,4.42,4.46,4.3601,4.44,9824
840,20211207,1,4.28,4.39,4.26,4.39,25723
841,20211206,1,4.19,4.3098,4.1701,4.28,22993
842,20211203,1,4.21,4.2382,4.16,4.19,41110
843,20211202,1,4.25,4.332,4.16,4.2498,32508
844,20211201,1,4.5,4.5,4.25,4.26,22958
845,20211130,1,4.4753,4.58,4.33,4.39,81096
846,20211129,1,4.57,4.59,4.47,4.47,33564
847,20211126,1,4.47,4.5899,4.4698,4.56,6230
848,20211124,1,4.48,4.57,4.46,4.54,20861
849,20211123,1,4.5,4.52,4.46,4.48,24629
850,20211122,1,4.5,4.5488,4.4501,4.54,56959
851,20211119,1,4.5,4.59,4.47,4.5,31892
852,20211118,1,4.64,4.64,4.5,4.5,83533
853,20211117,1,4.75,4.75,4.56,4.59,40354
854,20211116,1,4.78,4.84,4.6623,4.75,51786
855,20211115,1,4.71,4.81,4.68,4.76,43138
856,20211112,1,4.85,4.91,4.5701,4.67,105525
857,20211111,1,4.57,5.35,4.55,4.83,2503768
858,20211110,1,4.69,4.7,4.56,4.57,15988
859,20211109,1,4.72,4.75,4.5902,4.6884,27538
860,20211108,1,4.79,4.79,4.69,4.74,17883
861,20211105,1,4.8,4.8,4.66,4.72,28424
862,20211104,1,4.69,4.7899,4.646,4.73,43740
863,20211103,1,4.58,4.6571,4.55,4.58,16415
864,20211102,1,4.55,4.65,4.55,4.62,17924
865,20211101,1,4.5,4.6001,4.455,4.55,10700
866,20211029,1,4.47,4.5819,4.44,4.44,10523
867,20211028,1,4.5081,4.58,4.48,4.51,16917
868,20211027,1,4.59,4.59,4.48,4.49,23977
869,20211026,1,4.55,4.6013,4.5201,4.59,7837
870,20211025,1,4.59,4.6802,4.48,4.52,31260
871,20211022,1,4.71,4.7214,4.545,4.6,18187
872,20211021,1,4.715,4.7699,4.6701,4.71,5950
873,20211020,1,4.69,4.78,4.61,4.69,16288
874,20211019,1,4.6938,4.7536,4.66,4.7107,16861
875,20211018,1,4.74,4.7655,4.65,4.68,13647
876,20211015,1,4.73,4.805,4.71,4.73,12179
877,20211014,1,4.7,4.7699,4.69,4.69,9787
878,20211013,1,4.65,4.7398,4.5801,4.69,32302
879,20211012,1,4.59,4.7356,4.53,4.62,51651
880,20211011,1,4.53,4.625,4.4701,4.55,25737
881,20211008,1,4.56,4.6,4.52,4.55,9862
882,20211007,1,4.55,4.5609,4.47,4.53,15738
883,20211006,1,4.51,4.5799,4.466,4.53,22490
884,20211005,1,4.48,4.5582,4.4759,4.55,20609
885,20211004,1,4.55,4.6499,4.45,4.47,21163
886,20211001,1,4.6,4.65,4.5,4.52,20772
887,20210930,1,4.61,4.6299,4.49,4.55,26294
888,20210929,1,4.67,4.67,4.51,4.52,37477
889,20210928,1,4.77,4.83,4.55,4.68,31400
890,20210927,1,4.63,4.89,4.63,4.72,114349
891,20210924,1,4.4,4.649,4.3904,4.55,55590
892,20210923,1,4.31,4.3965,4.31,4.375,15109
893,20210922,1,4.25,4.4799,4.244,4.33,31752
894,20210921,1,4.385,4.4,4.15,4.25,23139
895,20210920,1,4.31,4.37,4.1,4.25,45608
896,20210917,1,4.3,4.4399,4.3,4.36,31131
897,20210916,1,4.24,4.36,4.17,4.23,33818
898,20210915,1,4.37,4.4,4.2601,4.29,27785
899,20210914,1,4.76,4.772,4.3,4.37,116717
900,20210913,1,4.85,4.86,4.75,4.77,12010
901,20210910,1,4.84,4.85,4.75,4.77,16940
902,20210909,1,4.77,4.89,4.7562,4.83,21889
903,20210908,1,4.77,4.85,4.75,4.77,28502
904,20210907,1,5.05,5.08,4.7,4.8,223837
905,20210903,1,5.14,5.19,4.95,5.09,38135
906,20210902,1,5.05,5.2,5.05,5.09,24153
907,20210901,1,4.98,5.115,4.98,5.05,33402
908,20210831,1,5.1,5.4,4.6,4.97,413435
909,20210830,1,5.32,5.3737,5.05,5.1,36082
910,20210827,1,5.11,5.29,5.11,5.22,17355
911,20210826,1,5.24,5.34,5.1,5.11,14187
912,20210825,1,5.37,5.4,5.27,5.28,13764
913,20210824,1,5.25,5.4,5.2263,5.37,20436
914,20210823,1,5.27,5.2752,5.15,5.2,22844
915,20210820,1,5.21,5.31,5.2,5.26,13012
916,20210819,1,5.22,5.46,5.2,5.23,21846
917,20210818,1,5.34,5.61,5.3,5.43,47717
918,20210817,1,5.35,5.3552,5.27,5.34,7800
919,20210816,1,5.39,5.4,5.1401,5.33,43859
920,20210813,1,5.6,5.6,5.41,5.44,11849
921,20210812,1,5.56,5.66,5.48,5.6,13662
922,20210811,1,5.56,5.7499,5.55,5.58,14025
923,20210810,1,5.58,5.7299,5.5,5.53,64063
924,20210809,1,5.54,5.6,5.53,5.57,12387
925,20210806,1,5.38,5.55,5.35,5.52,30910
926,20210805,1,5.51,5.52,5.38,5.4,34945
927,20210804,1,5.46,5.6,5.46,5.5,30612
928,20210803,1,5.74,5.79,5.41,5.5,103490
929,20210802,1,5.93,6.05,5.75,5.79,73970
930,20210730,1,6.01,6.04,5.8801,5.94,74962
931,20210729,1,5.9,6.05,5.805,5.99,121451
932,20210728,1,5.81,5.89,5.7,5.81,168809
933,20210727,1,5.79,5.8049,5.5,5.65,129836
934,20210726,1,5.56,5.7399,5.51,5.69,129271
935,20210723,1,5.63,5.8902,5.27,5.3,183925
936,20210722,1,5.27,5.59,5.2,5.52,216752
937,20210721,1,5.25,5.25,5.2001,5.22,31245
938,20210720,1,5.0,5.22,5.0,5.19,51375
939,20210719,1,5.11,5.1668,4.88,4.95,60628
940,20210716,1,5.16,5.28,5.1001,5.18,20153
941,20210715,1,5.24,5.289,5.14,5.17,13745
942,20210714,1,5.33,5.3999,5.2001,5.23,40712
943,20210713,1,5.08,5.37,5.0301,5.26,119001
944,20210712,1,5.08,5.11,5.0,5.03,23608
945,20210709,1,4.97,5.1095,4.97,5.07,11009
946,20210708,1,4.97,5.002,4.92,4.93,24874
947,20210707,1,4.99,5.12,4.98,5.01,27795
948,20210706,1,5.06,5.1873,4.96,4.97,63099
949,20210702,1,5.38,5.4153,4.9801,5.0901,43230
950,20210701,1,5.4,5.42,5.32,5.34,8266
951,20210630,1,5.28,5.37,5.21,5.37,34534
952,20210629,1,5.44,5.44,5.27,5.36,19573
953,20210628,1,5.39,5.625,5.39,5.4,22048
954,20210625,1,5.3,5.6021,5.3,5.4,48358
955,20210624,1,5.28,5.365,5.25,5.31,18832
956,20210623,1,5.28,5.37,5.2741,5.3,19045
957,20210622,1,5.28,5.36,5.2,5.32,21702
958,20210621,1,5.26,5.41,5.2,5.28,26140
959,20210618,1,5.3,5.38,5.1901,5.26,40937
960,20210617,1,5.57,5.57,5.38,5.4,65767
961,20210616,1,5.46,5.74,5.4,5.57,36941
962,20210615,1,6.04,6.04,5.5,5.52,91421
963,20210614,1,6.15,6.16,5.88,6.04,94718
964,20210611,1,6.02,6.23,6.01,6.19,53536
965,20210610,1,6.01,6.11,5.96,6.05,62653
966,20210609,1,6.19,6.25,5.9101,5.97,68311
967,20210608,1,6.13,6.225,6.1,6.16,51538
968,20210607,1,6.07,6.2797,6.07,6.125,67228
969,20210604,1,6.0,6.13,5.91,6.07,32174
970,20210603,1,5.95,6.0,5.88,5.92,60487
971,20210602,1,6.05,6.15,5.94,6.04,92970
972,20210601,1,6.0,6.17,5.85,5.94,166744
973,20210528,1,5.65,5.94,5.61,5.93,116157
974,20210527,1,5.59,5.67,5.5497,5.64,14919
975,20210526,1,5.42,5.64,5.3201,5.52,39435
976,20210525,1,5.7,5.77,5.43,5.46,69736
977,20210524,1,5.76,5.84,5.52,5.73,80967
978,20210521,1,5.44,5.69,5.41,5.66,81026
979,20210520,1,5.33,5.46,5.28,5.42,73360
980,20210519,1,5.51,5.54,5.18,5.37,253136
981,20210518,1,5.5,5.84,5.4,5.55,142831
982,20210517,1,5.19,5.49,5.09,5.46,61119
983,20210514,1,5.1,5.185,5.0593,5.17,28540
984,20210513,1,5.06,5.15,4.86,5.07,136872
985,20210512,1,5.3,5.3,5.05,5.13,113835
986,20210511,1,5.15,5.33,5.05,5.19,35420
987,20210510,1,5.27,5.337,5.18,5.26,37199
988,20210507,1,5.27,5.38,5.07,5.23,159698
989,20210506,1,5.19,5.25,5.041,5.24,110263
990,20210505,1,4.86,5.336,4.55,5.11,218119
991,20210504,1,4.86,4.86,4.7583,4.83,23892
992,20210503,1,4.7,4.89,4.6601,4.86,28089
993,20210430,1,4.7,4.8,4.61,4.61,20135
994,20210429,1,4.83,4.83,4.75,4.765,10690
995,20210428,1,4.86,4.9,4.77,4.77,22644
996,20210427,1,4.88,4.88,4.77,4.83,12599
997,20210426,1,4.76,4.91,4.68,4.8,33008
998,20210423,1,4.75,4.7753,4.71,4.74,10609
999,20210422,1,4.7,4.7465,4.635,4.7,17247
1000,20210421,1,4.59,4.7571,4.46,4.71,72709
1001,20210420,1,4.83,4.88,4.62,4.64,33324
1002,20210419,1,4.87,4.9,4.76,4.81,26218
1003,20210416,1,5.11,5.11,4.77,4.85,67515
1004,20210415,1,5.1758,5.2099,5.1,5.13,13810
1005,20210414,1,5.1,5.21,5.0601,5.15,28050
1006,20210413,1,5.1,5.18,5.025,5.1,13903
1007,20210412,1,5.34,5.36,5.07,5.1,46046
